order_id,product_id,quantity,unit_price,total_price
O0001998,N/A,1,312.67,not_a_date
@@@,123abc,1,1746.53,@@@
O0002000,P00161,@@@,192.64,192.64
O0002001,P00057,N/A,123abc,nan
O0002002,P00045,1,invalid,32-13-2025
null,P00074,invalid, ,123abc
O0002003,invalid,1,1289.55,1289.55
O0002004,P00143,@@@,709.44,709.44
O0002005,P00189,1,NULL, 
123abc,P00152,1,1378.13,1378.13
O0002006,not_a_date,,2452.2,4904.4
O0002007,,1,123abc,3826.45
nan,@@@,1,1555.28,###BAD###
O0002008,invalid,1,NULL,600.04
O0002009,123abc,1,nan,4643.84
O0002010,P00002,1,1546.27,1546.27
N/A,P00162,NULL,2319.18,2319.18
O0002012,P00299,not_a_date,4175.75,4175.75
O0002013,,1,2396.24,2396.24
O0002013,P00022,1,319.6,invalid
O0002014,P00025,not_a_date,2650.81,32-13-2025
O0002015,P00159,1,N/A,3619.09
@@@,null,32-13-2025,3066.71,3066.71
O0002017,P00106,1,invalid,721.01
O0002018,N/A,NULL,929.04,null
O0002018,@@@,,9999-99-99,1413.3
O0002019,P00112,32-13-2025,2046.8,2046.8
O0002020,P00238,@@@,2384.39,2384.39
O0002021,P00024,nan,1889.31,1889.31
invalid,P00055,1,833.24,32-13-2025
O0002021,123abc, ,2101.49,2101.49
O0002022,P00001,1,null,null
O0002023,P00148,1,4017.9,@@@
O0002023,N/A,2,2550.19,5100.38
O0002024,,2,255.23,N/A
O0002025,P00079,NULL,###BAD###,@@@
O0002026,P00036,1, ,408.67
N/A,@@@,1,32-13-2025,1659.2
###BAD###,P00089,1,null,3327.14
NULL,null,1,829.2,829.2
O0002028,P00174,nan, ,1473.43
123abc,P00270,1,3225.04,
O0002029,P00146,3,1357.42,null
O0002030,P00195,1,null, 
@@@,P00044,32-13-2025,4395.57,4395.57
O0002032,P00195,1,1965.52,not_a_date
O0002033,P00141,1,NULL,1517.84
,N/A,1,3261.79,3261.79
O0002034,P00184,32-13-2025,4278.83,8557.66
O0002034,N/A,123abc,123abc,2833.55
32-13-2025,P00235,N/A,1506.18,not_a_date
not_a_date,not_a_date,1,3225.04, 
O0002037,P00120,1,3002.03,3002.03
N/A,P00108,,32-13-2025,@@@
@@@,P00151,32-13-2025,invalid,32-13-2025
O0002040,P00130,1,1642.42,1642.42
nan,N/A,, ,123abc
###BAD###,P00089,123abc,@@@,7393.64
null,9999-99-99,1, ,1886.55
O0002043,null,1,@@@,2420.43
null,P00210,1,3573.78,3573.78
###BAD###,P00154,nan,invalid,4062.48
 ,P00128,2,2827.74,5655.48
O0002046,P00140,1,4100.64,nan
N/A,P00297,1,,1205.14
123abc,P00188,1,614.42,N/A
9999-99-99,P00270,not_a_date,2741.28,2741.28
 ,P00045,1,2593.37,N/A
O0002049, ,1,3500.38,3500.38
@@@,P00122,2,3763.07,null
O0002051,@@@,null,null,123abc
O0002052,P00005,NULL,9999-99-99,123abc
9999-99-99,P00057,1,3496.93,not_a_date
O0002054,,null,32-13-2025,null
 ,9999-99-99,3,480.79,1442.37
O0002055,P00231,1,not_a_date,896.99
9999-99-99,@@@,invalid,3249.02,32-13-2025
O0002056,P00297,9999-99-99,1141.71,1141.71
N/A,not_a_date,1,2484.17,nan
O0002058,P00036,null,456.75,NULL
9999-99-99,,1,null,null
O0002060,32-13-2025,32-13-2025,2491.24,2491.24
O0002061,P00187,1,3597.46,3597.46
O0002062,P00212,1,3276.29,not_a_date
 ,P00090,1,3884.81,123abc
nan,P00109,2,1333.76,2667.52
O0002064,P00181,1,@@@,2491.24
 ,P00230,1,4106.24,4106.24
O0002066,P00254,1,1862.09,null
9999-99-99,P00239,32-13-2025,3602.1,null
O0002067,@@@,2,NULL,5552.84
O0002068,P00202,1,,
N/A,N/A,NULL,984.92,984.92
9999-99-99,P00280,N/A,712.31,712.31
O0002071,###BAD###,null,2501.19,2501.19
O0002071,null,1,32-13-2025,2822.75
32-13-2025,nan,N/A,4186.54,###BAD###
123abc,P00062,1,nan,255.23
O0002074,not_a_date,1,2664.34,2664.34
@@@,P00199,1,4821.08,4821.08
NULL,P00087,1,###BAD###,null
O0002075,nan,@@@,,3025.65
O0002076,N/A,not_a_date,2394.17,2394.17
invalid,P00286,1,3371.34,3371.34
O0002077,P00097,123abc,3289.45,6578.9
O0002078,P00042,@@@,4165.55, 
 ,invalid,1,1226.75,1226.75
###BAD###,P00019,1,1792.22,32-13-2025
O0002079,null,,###BAD###,123abc
O0002080,123abc,32-13-2025,2552.92,@@@
O0002080,P00057,2,4114.04,32-13-2025
not_a_date, ,,1739.03,9999-99-99
NULL,P00183,1,###BAD###,###BAD###
O0002083,invalid,N/A,1419.57,NULL
O0002084,not_a_date,1,155.06,N/A
O0002084,9999-99-99,9999-99-99,2484.96,2484.96
O0002085,P00250,3, ,null
O0002086,not_a_date,1,3061.3, 
invalid,P00146,1,N/A,1153.81
O0002088,P00230, ,4830.87,4830.87
NULL,P00233,@@@,not_a_date,7196.78
NULL,P00260,not_a_date,,2554.9
O0002090,P00237,1,608.76,32-13-2025
N/A,P00198,1,3143.89,###BAD###
O0002091,P00194,not_a_date,582.92,582.92
N/A,P00081,,1527.46,1527.46
O0002092,P00074,@@@,123abc,3025.65
@@@,invalid,@@@,32-13-2025,1329.69
O0002093,,invalid,N/A,###BAD###
NULL,not_a_date,not_a_date,949.75,nan
O0002095,N/A,1,not_a_date,878.6
O0002096,P00036,1,408.67,invalid
@@@,P00218,###BAD###,1318.81,1318.81
O0002097,P00078,nan,9999-99-99,3402.12
123abc, ,not_a_date,3573.78,3573.78
O0002099,P00020,nan,123abc,2256.59
N/A,123abc,1,895.62,895.62
O0002100,P00135,1,@@@,3427.5
O0002101,,1,123abc,###BAD###
O0002101,P00233,1,3219.61,3219.61
9999-99-99,P00040,NULL,32-13-2025,1891.34
32-13-2025,9999-99-99,N/A,1263.87,invalid
9999-99-99,###BAD###,1,3232.45,3232.45
O0002105,,N/A,3402.58,3402.58
O0002105,P00059,32-13-2025,123abc,not_a_date
not_a_date,P00203,,478.2,478.2
O0002107,P00139,2,###BAD###,3023.98
 ,P00209,1,NULL,1529.62
nan,P00097,1,@@@,
O0002108,P00094,1,899.29,@@@
O0002109,P00055,1,980.28,980.28
O0002110,32-13-2025,nan,4452.66,not_a_date
@@@,###BAD###,1,4050.33,4050.33
O0002110,P00057,1,not_a_date,
null,@@@,###BAD###,4754.26,4754.26
O0002112,9999-99-99,@@@,32-13-2025,3028.52
O0002113,P00295,1,invalid,2849.48
O0002114,NULL,N/A,nan,3910.16
not_a_date,P00018,invalid,451.02,451.02
,123abc,nan,###BAD###,994.52
O0002116,P00262,1,3767.89,
O0002117,P00295,32-13-2025,###BAD###,2564.53
nan,P00156,1,not_a_date,invalid
O0002119,NULL,null,nan,844.35
O0002120,9999-99-99,N/A,123abc, 
NULL,P00103,nan,2405.43,9999-99-99
N/A,32-13-2025,,invalid,not_a_date
O0002121,P00215,nan,3566.25,3566.25
O0002122,nan,32-13-2025,3443.81,@@@
O0002123,,N/A,403.11,403.11
NULL,###BAD###,1,,2903.41
O0002123,P00113,32-13-2025,73.11,73.11
O0002124,###BAD###,N/A,4527.26,4527.26
,P00143,1,null,788.27
###BAD###,P00199,1,4821.08,
invalid,null,1,4907.61,NULL
not_a_date, ,2,1459.16,2918.32
O0002127,P00025,,2790.33,
O0002128,P00271, ,234.01,234.01
O0002129,P00045,1,2593.37,not_a_date
123abc,nan,1,1247.75,1247.75
O0002130,P00273, ,2594.62,123abc
O0002131,P00010,1,1158.6,1158.6
N/A,NULL,1,4347.78,9999-99-99
nan,invalid, ,2689.37,not_a_date
O0002134,P00206,1,1334.08, 
O0002135,NULL,1,3607.89,3607.89
O0002135,P00132,1,9999-99-99,NULL
O0002136,P00285,1,,@@@
O0002136,P00062,1,null,255.23
123abc,P00057,not_a_date,,3702.64
O0002138,P00203,1,562.59,562.59
O0002138,null,1,4134.28,4134.28
null,123abc,1,@@@,1647.3
O0002140,P00296,NULL,4555.59,4555.59
O0002140,P00079,1,2943.21,2943.21
###BAD###,###BAD###,null,,2122.23
O0002141,nan,1,1240.32,1240.32
null,P00259,1,834.67,NULL
O0002143,P00224,1,,null
 ,P00135,invalid,###BAD###,123abc
 ,P00203,1,534.46,534.46
O0002145,P00124,null,1095.39,1095.39
9999-99-99,P00268,1,2852.62,invalid
O0002146,123abc,N/A,1022.52,null
O0002147, ,not_a_date,invalid,null
nan,,1,###BAD###,2535.4
O0002149,P00055,,833.24,1666.48
null,P00003,32-13-2025,@@@,1741.95
invalid,P00029,3,2408.63,
O0002151,P00025,1,nan,32-13-2025
invalid,P00134,2,1804.71,not_a_date
O0002153,###BAD###,123abc,null,4620.67
O0002153,@@@,1,NULL,4559.38
32-13-2025,not_a_date,nan, ,9999-99-99
O0002154,not_a_date, ,not_a_date,1744.2
O0002155,32-13-2025,1,3934.56,###BAD###
O0002156,P00216,1,2185.05, 
invalid,P00061,1,4193.03,4193.03
 ,P00091,123abc,2930.18,2930.18
###BAD###,P00126, ,1907.2,1907.2
O0002160,P00141,null,not_a_date,3372.98
O0002160,P00231,1,invalid,949.75
,P00273,1,123abc,2899.88
9999-99-99,P00072, ,null,2947.82
O0002163,9999-99-99,1,3826.45,123abc
NULL,P00139,1,1436.39,1436.39
,P00236,1,975.53,975.53
N/A,P00259,123abc,null,746.81
nan,P00164,2,123abc, 
, ,2,1606.36,3212.72
O0002166,not_a_date,2,2931.42,9999-99-99
O0002167,###BAD###,1,640.8,
O0002168,P00024,2,1994.27,3988.54
@@@,P00239,1,4025.88,9999-99-99
O0002170,P00138,N/A,nan,4136.9
123abc,P00144,1,nan,32-13-2025
invalid,P00248,123abc,1604.34,1604.34
O0002173,not_a_date,1,3641.67,3641.67
 ,not_a_date,N/A,@@@,9999-99-99
O0002174,P00278,invalid,null,2892.19
O0002175,N/A,2,32-13-2025,9999-99-99
O0002176,###BAD###,NULL,2637.51,7912.53
32-13-2025,P00115, ,894.01,894.01
O0002177,nan,1,1688.78,N/A
O0002178,P00013,1,58.56,58.56
O0002179,P00269,1,1879.13,@@@
,P00006,1,NULL,3537.3
invalid,P00228,1,3480.03, 
 ,P00259,nan,790.74,790.74
O0002183,null,1,882.95,882.95
O0002184,P00123,1,122.97,122.97
###BAD###,N/A,nan,3160.03,@@@
O0002186, ,1,not_a_date,1226.75
9999-99-99,P00064,1,,1914.12
###BAD###,###BAD###,1, ,1453.14
O0002187,P00067,2,2640.14,5280.28
123abc,P00075,@@@,nan,@@@
O0002188,P00019,1,123abc,1886.55
O0002189,@@@,invalid,3763.42,not_a_date
O0002189,P00238,1,2384.39,2384.39
not_a_date,9999-99-99,3,1529.62,4588.86
O0002191,P00050,123abc,not_a_date,4490.31
O0002192, ,1,not_a_date,1673.14
,P00172,1,2297.3,2297.3
O0002193,123abc,9999-99-99,1978.03,1978.03
O0002194,@@@,3,123abc,8679.69
O0002195,P00259,@@@,null,###BAD###
null,,2,123abc,7362.64
 ,P00007,,3056.22,3056.22
,32-13-2025,123abc,2424.93,2424.93
O0002198,P00119,1,1297.18,1297.18
O0002199,P00223,1,3295.02,not_a_date
O0002200,P00294,1,3314.14,NULL
O0002201,P00140,1,not_a_date,4328.46
O0002201,P00026,1,2122.23,N/A
O0002201,123abc,3,3861.11,11583.33
O0002202,P00140,N/A,@@@,32-13-2025
,@@@,1,2050.29,2050.29
 ,P00102,1,4452.66,4452.66
NULL,P00119,2,nan,3052.2
O0002205,P00156,3,32-13-2025,8806.83
O0002206,P00169,1,2191.99,N/A
9999-99-99,,123abc,9999-99-99,2276.94
not_a_date,P00206,,1334.08,nan
O0002208,,not_a_date,3032.5,invalid
O0002208,P00077,###BAD###,@@@,NULL
O0002209,32-13-2025,32-13-2025,invalid,3387.08
O0002210,not_a_date,nan,nan,3143.89
 ,N/A,1,524.78,
invalid,P00005,1,1550.57,1550.57
O0002211,N/A,3,not_a_date,NULL
O0002212,not_a_date,###BAD###,123abc,null
O0002212,P00267,1,4103.44,4103.44
O0002213,9999-99-99,1,4527.26,4527.26
O0002214,P00189,null,54.78,54.78
O0002214,P00143,NULL,null,1497.72
O0002214,P00166,1,,32-13-2025
O0002215,P00102,NULL,4452.66,4452.66
O0002215,P00046,1,1413.3,1413.3
O0002216,P00087,nan,3620.35,3620.35
O0002217,P00214,1, ,2544.27
O0002217,9999-99-99,not_a_date,123abc,426.83
O0002218,P00041,1,2934.25,###BAD###
O0002219,,,426.83,853.66
null,P00214,1, ,2417.06
invalid,N/A,1,2024.0,NULL
O0002221,not_a_date,N/A,1497.9,1497.9
null,P00183,1,2691.87,2691.87
not_a_date,P00127,1, ,null
O0002223,P00148,1,4017.9,4017.9
O0002224,NULL,NULL,3405.11,3405.11
O0002225,N/A,not_a_date,1038.76,9999-99-99
###BAD###,P00284,1,invalid,not_a_date
O0002227,P00211,2,,1775.48
O0002228,P00157,1,,635.34
O0002229,P00218,invalid,NULL,1465.34
 ,P00172, ,2424.93,4849.86
@@@,P00292,9999-99-99,@@@,463.44
O0002231,P00079,1,2501.73,
O0002232,nan,N/A,667.96,null
O0002233,###BAD###,invalid,9999-99-99,3575.25
O0002233,P00125,###BAD###,753.5, 
O0002234,P00123,2,9999-99-99,245.94
N/A,,3,4103.44,N/A
O0002235,P00214,123abc,123abc,@@@
 ,P00205,,2122.39,2122.39
O0002237,P00070,1,3910.16, 
NULL,@@@,9999-99-99,3239.47,3239.47
N/A,invalid,1,9999-99-99,123abc
O0002239,, ,4278.83,4278.83
O0002240,P00111,not_a_date,690.56,690.56
123abc,###BAD###,@@@,32-13-2025,123abc
###BAD###,P00210,null,3573.78,7147.56
32-13-2025,P00127,@@@,2821.07,5642.14
O0002243,P00015,1,,32-13-2025
,123abc,1,null,3763.8
O0002244,P00153, ,3675.66,32-13-2025
###BAD###,P00123,1,N/A,N/A
O0002245,P00133,not_a_date,,123abc
O0002245,P00275,1,2276.43,2276.43
O0002246,P00149,9999-99-99,520.24,520.24
O0002247,N/A,1,nan,nan
 ,P00001,3,4006.01,invalid
9999-99-99,P00006,,3006.7,3006.7
NULL,P00045,3,@@@,7780.11
O0002250,P00197,1,659.93,@@@
O0002251,P00211,1,939.96,123abc
O0002252,P00261,NULL,3368.16,NULL
O0002252,P00261,null,invalid,
O0002253,P00260,32-13-2025,2689.37,null
O0002254,null,invalid, ,
O0002254,invalid,32-13-2025,3160.41,3160.41
N/A,P00255,1,null,163.68
O0002255,P00157,2,705.93,1411.86
 ,,N/A,1511.99,1511.99
O0002257,NULL,2,2420.43,4840.86
O0002258,P00104,1, ,729.96
NULL,,1,3077.5,3077.5
32-13-2025,null,1,3848.17,3848.17
123abc,P00121,1,1484.55,1484.55
NULL,,1,4643.84,4643.84
O0002262,@@@,2,null,1014.08
O0002263,32-13-2025,1,not_a_date,2396.78
O0002263, ,1,32-13-2025,137.44
O0002264,9999-99-99,1,123abc,not_a_date
O0002265,invalid,2,2427.83,null
O0002266,P00174,N/A,1637.14,###BAD###
NULL,P00074,NULL,not_a_date,not_a_date
invalid,123abc,123abc,758.96,758.96
O0002268,P00106,1,721.01,721.01
nan,N/A,1,4130.95,123abc
not_a_date,P00128,32-13-2025,3326.75,null
O0002271,P00210,3,3216.4,9649.2
O0002272,,2,1509.18,3018.36
O0002273,nan,1, ,2424.93
, ,1,32-13-2025,507.04
O0002275,9999-99-99,1,2817.02,nan
O0002275,@@@,1,3562.96,3562.96
,P00077,###BAD###,not_a_date,1973.73
O0002276,P00073,9999-99-99,2276.94,2276.94
O0002277,P00050,1,4041.28,NULL
invalid,32-13-2025,@@@,123abc,3545.5
O0002278,invalid, ,N/A,9999-99-99
O0002279,P00094,nan,946.62,946.62
O0002280,@@@,###BAD###,N/A,null
@@@,P00171,1,304.09,304.09
nan,not_a_date,1,894.01,894.01
9999-99-99,P00237,1,640.8,NULL
O0002284,N/A,1,2902.58,###BAD###
,NULL,1,9999-99-99,123abc
nan,P00264,3,167.58,nan
O0002287,P00073,1,2037.26, 
not_a_date,P00016,invalid,NULL,2035.04
nan,P00288,###BAD###,2099.93,2099.93
nan,P00164,NULL,100.06,100.06
O0002289,P00087,2,null,7240.7
N/A,P00295,invalid, ,2707.01
not_a_date,not_a_date,not_a_date,123abc,NULL
O0002292,P00162,1,nan,2319.18
O0002293,P00089,3,,null
O0002294,P00123,1, ,130.2
###BAD###,P00193,null,492.54,492.54
O0002296,P00094,1,946.62,946.62
O0002297,###BAD###,1,2231.41,2231.41
O0002298,32-13-2025,2,invalid,@@@
O0002299,P00282,@@@,123abc,1558.22
O0002300,null,nan,2805.16,9999-99-99
###BAD###,123abc,32-13-2025,###BAD###,1623.04
O0002301,P00093,1,1305.57,1305.57
O0002302,P00103,1,2405.43,2405.43
32-13-2025,32-13-2025,1,NULL,1022.52
32-13-2025,P00049,1,123abc,@@@
O0002305,nan,1,9999-99-99,3309.36
O0002305,P00062,1,255.23,255.23
O0002306,P00040,1,2101.49,32-13-2025
not_a_date,P00235,1, , 
,P00284,N/A,null,9999-99-99
32-13-2025,32-13-2025,###BAD###,4646.71,@@@
###BAD###,P00272,1,4643.84,4643.84
@@@,P00297,1, ,###BAD###
O0002312,nan,@@@,2385.64,2385.64
O0002312,P00210,1,3037.71,3037.71
O0002313, ,1,3368.16,3368.16
O0002314,nan,3,,N/A
123abc,P00187,null,3237.71,3237.71
123abc,P00165,123abc,not_a_date,3656.81
###BAD###,P00031,1,###BAD###,4036.49
O0002315, ,1,not_a_date,517.96
O0002316,9999-99-99,32-13-2025,1382.36,null
O0002317,NULL, ,3912.19,3912.19
nan,@@@,nan,1654.85,invalid
###BAD###,P00177,invalid,2248.73,6746.19
9999-99-99,nan,2,null,6601.54
nan,P00261,N/A,3368.16,6736.32
O0002321,NULL,1,379.34,
nan,NULL,1,not_a_date,421.49
@@@,NULL,1,invalid,123abc
O0002323,P00159,1,3820.15,3820.15
 ,32-13-2025,123abc,9999-99-99,6115.68
###BAD###,not_a_date,null,3569.49,3569.49
O0002325,P00156,2,3098.7,NULL
O0002326,###BAD###,null,N/A,2707.01
O0002326,P00147,nan,4377.0,32-13-2025
null,P00123,32-13-2025,invalid,N/A
 ,P00196,nan,495.92,495.92
nan,P00020,1,2256.59,2256.59
not_a_date,P00160,1,nan,2922.25
invalid,P00193,1,579.46, 
O0002330,P00224,invalid,209.92,209.92
O0002331,P00275,9999-99-99,2276.43,2276.43
O0002332,9999-99-99, ,2903.41,2903.41
###BAD###,P00250,nan,617.87,N/A
O0002334,,1,4866.94,4866.94
O0002335,P00233,1,3787.78,3787.78
O0002336,nan,,3956.01,32-13-2025
O0002337,P00124,1,@@@,not_a_date
O0002338,P00128,1,3326.75,3326.75
,not_a_date,1,,2035.04
O0002340,P00226,1,4330.97,N/A
O0002341,P00069, ,176.59,NULL
O0002341,P00033,1,N/A,261.25
O0002342,P00107,1,3905.76,3905.76
O0002343,nan,1,2196.76,2196.76
O0002344,P00158,NULL,invalid,###BAD###
O0002345,32-13-2025,1,NULL,invalid
O0002345,N/A,1,@@@,123abc
O0002346,P00027,1,2884.94,2884.94
 ,nan,null,not_a_date,4453.39
O0002348,N/A,1,@@@, 
O0002349,P00221,1,3763.42,3763.42
NULL,P00241,1,4646.71,4646.71
O0002351,P00173,invalid,3700.57,32-13-2025
O0002352,not_a_date,1,3700.57,3700.57
O0002352,P00223, ,3468.44,3468.44
O0002353,P00089,not_a_date,nan,@@@
null,P00240,@@@,3384.81,@@@
O0002354,P00061,1,,N/A
,###BAD###,2,1521.33,not_a_date
O0002355,P00261,1, ,N/A
invalid,P00146,nan,1153.81,###BAD###
 ,invalid,1,,N/A
O0002357,P00203,9999-99-99,534.46,534.46
@@@,P00124,###BAD###,1095.39,1095.39
O0002359,P00078,1,2891.8,2891.8
###BAD###,P00030,1,3063.42,3063.42
nan,123abc,1,3447.27,3447.27
O0002362,P00131,9999-99-99,2995.61,2995.61
O0002363,P00157,1,705.93,705.93
O0002364,P00047,N/A,3078.02,6156.04
O0002365,,1,3002.03,3002.03
O0002366,P00108,1,1601.4,1601.4
O0002367,invalid,1,2333.26,N/A
O0002368,P00148,1,4017.9,invalid
O0002369,invalid,1,123abc,invalid
O0002370,123abc,null,2312.38,invalid
O0002370,P00201,1,2440.51,2440.51
 ,P00210,@@@,3395.09,@@@
O0002372,P00231,32-13-2025,N/A,null
O0002372,P00182,32-13-2025,@@@,4817.7
not_a_date,P00203,1,@@@,not_a_date
O0002374,P00003,1,1480.66,1480.66
O0002375,P00197,1,659.93,
O0002376,P00206,1,123abc,1263.87
O0002377,123abc,not_a_date,nan,3879.87
O0002378,P00288,###BAD###,2333.26,2333.26
O0002378,P00219,9999-99-99,2637.51,2637.51
O0002379,P00199,1,9999-99-99,4097.92
O0002380,null,nan,invalid,not_a_date
not_a_date,P00287,1,4264.37,
O0002381,nan,32-13-2025,1543.14,
O0002381,P00127,3,32-13-2025,9403.56
null,@@@,1,68.89,68.89
not_a_date,NULL,not_a_date,3345.91,3345.91
O0002383,32-13-2025,###BAD###,@@@,4016.54
@@@,@@@, ,nan,3206.1
nan,P00267,3,4559.38,nan
O0002385,P00074,2,not_a_date,6051.3
@@@,P00123,32-13-2025,144.67,144.67
O0002387,123abc,1,4036.49,null
nan,invalid,1,123abc,3537.3
O0002389,null,invalid,9999-99-99,NULL
O0002389,P00186,1,2681.61,2681.61
O0002390,P00100,NULL,,4263.51
O0002391,@@@,1,755.15,32-13-2025
 ,P00069,,185.88,185.88
@@@,invalid,1,@@@,###BAD###
 ,P00294,@@@, ,NULL
,P00079,1,N/A,
O0002395,32-13-2025,N/A,264.59,123abc
null,P00058,1,318.58,318.58
O0002397,P00042,1,4165.55,4165.55
,P00081,null,1374.71,1374.71
O0002399,P00217,1,nan,
N/A,P00298,1,,1277.61
123abc,P00108,,1601.4,1601.4
O0002402,P00155,1,3465.02,3465.02
O0002403,123abc,N/A,1383.63,1383.63
O0002404,P00173,1,32-13-2025,3918.25
@@@,not_a_date,3,2037.26,6111.78
,123abc,1,9999-99-99,###BAD###
@@@,invalid,1,nan,not_a_date
O0002408,P00194,NULL,582.92,582.92
nan,P00256,3,2595.83,7787.49
O0002409,P00265,3,410.75,1232.25
O0002409,null,1,3261.79,not_a_date
not_a_date,P00078,@@@,not_a_date,3061.91
O0002411,P00046,2,nan,
O0002412,P00074,###BAD###,2571.8,nan
O0002413,123abc,1,1471.99,1471.99
O0002414,P00217,not_a_date,3048.76,@@@
O0002415,P00101,N/A,NULL,nan
NULL,nan,1,1527.46,1527.46
 ,P00188,3,N/A,123abc
O0002416,@@@,9999-99-99,NULL,3682.9
O0002417,P00207,###BAD###,2062.43,2062.43
invalid,P00067,1,not_a_date,9999-99-99
O0002419,9999-99-99,1,1937.79,1937.79
nan,32-13-2025,1,3478.29,3478.29
O0002421,null,1,2046.8,2046.8
O0002422,P00236,1,32-13-2025,975.53
nan,P00034,32-13-2025,1049.5,1049.5
9999-99-99,123abc,1,9999-99-99,551.23
invalid,invalid,null,3309.36,3309.36
O0002425,P00270,1,,2902.54
O0002426,P00126,9999-99-99,1621.12,###BAD###
O0002426,9999-99-99, ,,2908.23
O0002427,P00171,1,272.08,9999-99-99
O0002428,9999-99-99,1,123abc,1298.34
O0002428,P00131,invalid,@@@,3524.25
O0002428,P00144,1,400.42,400.42
O0002429,P00171,1,320.1,not_a_date
O0002430,###BAD###,1,1460.74,1460.74
N/A,123abc,1,32-13-2025,3858.2
O0002431,P00183,N/A,2691.87,5383.74
###BAD###,P00288,2,2333.26,
O0002432,P00017,1,2024.0,2024.0
O0002433,,2,@@@,not_a_date
O0002433,null,not_a_date,null,3537.3
O0002433,P00029,nan,2535.4,32-13-2025
O0002434,P00247,2,1030.44,
null,P00035,1,4178.84,4178.84
###BAD###,P00084,,9999-99-99,1670.04
9999-99-99,P00197, ,659.93,1319.86
O0002436,P00116,invalid,994.52,994.52
,P00087,1,3620.35,3620.35
O0002438,P00194,1,582.92,582.92
O0002439,P00184,1,4041.12,4041.12
###BAD###,@@@,32-13-2025,355.11,355.11
,123abc,1,9999-99-99,2738.25
O0002442,P00268,invalid,3169.58,3169.58
O0002443,P00239,1,@@@,4237.77
O0002443,P00041,1,not_a_date,2640.83
O0002444,P00016,1,2274.46,2274.46
O0002444,P00251,1,not_a_date,4300.9
O0002445,null,1,2289.84,NULL
O0002446,nan,2,,9318.2
O0002447,P00208,N/A,123abc,invalid
O0002448,P00174,1,1637.14, 
O0002449,P00111,NULL,not_a_date,621.5
O0002450,P00035,1,3760.96,3760.96
O0002451,P00290,null,3641.67,9999-99-99
not_a_date,not_a_date,NULL,656.96,656.96
9999-99-99,P00252,1,1256.94,32-13-2025
O0002452,,9999-99-99,###BAD###,@@@
O0002453,P00130, ,null,1642.42
O0002454,nan,1,not_a_date,123abc
O0002455,P00012,1,4207.28,N/A
O0002456,P00292,1,545.22,545.22
O0002457,P00057,1,3908.34,NULL
32-13-2025,9999-99-99,1,593.94,9999-99-99
 ,P00143,,788.27,@@@
O0002460,P00116,1,not_a_date,123abc
O0002461,P00129,1, ,274.32
O0002461,P00148,1,4017.9,4017.9
O0002461, ,2,invalid,3736.7
O0002462,P00085,1,3827.93,3827.93
O0002462,P00173,1,3918.25,3918.25
@@@,P00063,1,1406.19,1406.19
O0002464,P00241,1,4414.37,nan
invalid,P00292,1,NULL,517.96
,not_a_date,null,997.02,@@@
O0002467,P00071,2,3254.53, 
O0002468,P00128,1,N/A,NULL
O0002469,P00090,9999-99-99,32-13-2025,NULL
O0002470,NULL,nan,nan,1555.28
,P00139,2,1511.99,3023.98
O0002472,P00212,1,3448.73,3448.73
O0002472,P00119,9999-99-99,1526.1,nan
O0002472,P00236,32-13-2025,123abc,926.75
32-13-2025,invalid,1,3295.02,###BAD###
nan,P00150,null,not_a_date,92.99
O0002474,P00103,@@@,123abc,2539.06
O0002474,P00098,123abc,invalid,3360.46
null,nan,1,1601.4,null
O0002476,P00084,3,9999-99-99,2947.14
O0002476,P00003,123abc,invalid,9999-99-99
invalid,P00109,@@@,nan,1403.96
O0002478,###BAD###,1,3763.42,@@@
N/A,32-13-2025,32-13-2025,1297.18,###BAD###
@@@,P00022,1,301.84,###BAD###
O0002480,P00221,1,3575.25,3575.25
O0002480,P00009,1,not_a_date,2075.94
O0002481,P00237,,nan,###BAD###
123abc,invalid,,111.18,123abc
O0002482,N/A,###BAD###,1484.55,1484.55
9999-99-99,P00293,1,1541.89, 
O0002483,P00242,1,not_a_date,4223.54
O0002484,P00134,2,2017.03,###BAD###
O0002485,P00215,1,,@@@
O0002486,P00286,1,2865.64,2865.64
123abc,P00261,1,3368.16,123abc
@@@,P00276,123abc,32-13-2025,3184.47
O0002487,N/A,1,N/A,2596.45
,###BAD###,null,@@@,@@@
O0002488,P00086,32-13-2025,2050.29,###BAD###
O0002489,P00056,1,3345.91,3345.91
32-13-2025,P00267,1,4331.41,4331.41
 ,P00112,nan,nan,4093.6
O0002492,null,N/A,N/A,3624.71
O0002493,P00234,N/A,869.14,123abc
O0002493,P00039,32-13-2025,2662.65,2662.65
nan,@@@,1,123abc,nan
9999-99-99,P00220,123abc,invalid,32-13-2025
O0002496,nan,1,1828.12,1828.12
O0002497,P00300,###BAD###,3690.84,7381.68
O0002498,P00261,1,2862.94,2862.94
nan, ,1,1406.19,1406.19
32-13-2025,P00092,1,N/A,4537.31
O0002499,P00110, ,2757.45,N/A
O0002499,P00010,1,1158.6,1158.6
O0002500, ,N/A,2405.43,N/A
###BAD###,null,1,1604.34,1604.34
123abc,P00112,###BAD###,,2046.8
O0002502,P00014,3,2184.87,6554.61
O0002502,nan,9999-99-99,,459.07
nan,not_a_date,1,2884.94,2884.94
###BAD###,,1,355.11,355.11
O0002504,invalid,1,2031.24,2031.24
